cell,cycle,IR,IR_init,IR_end,QC,QD,Tavg,Tmin,Tmax,Ctime,I,V,T,Qdlin,Tdlin,dQdV,SOH_C,SOH_IR,dqdv_peak
B2C08,225,0.017277207,0.017235447,0.018728551,1.0254081,1.0256468,32.21620946212846,30.355337,35.275341,13.341768333333311,-0.1113631241448356,3.102282760882072,32.216209462128475,0.698023151617793,33.14356445374334,-0.6947653122793758,93.21891818181815,97.20314191107931,6.193853458717141
B2C08,226,0.017507238,0.017235447,0.018728551,1.0252564,1.0255796,32.47057620772955,29.191053,36.323318,13.425903333333313,-0.123347726277804,3.111747235652174,32.470576207729465,0.7005091308185648,33.92892098955452,-0.6989327230383495,93.20512727272728,81.79691434756047,6.1799194719042205
B2C08,227,0.016992474,0.017235447,0.018728551,1.0243837,1.0245739,31.53401272639688,29.008457,35.071121,13.341399999999943,-0.2106873575021899,3.0964570800578035,31.53401272639692,0.6914409660374817,32.165008215691294,-0.6965212389032335,93.1257909090909,116.27301246262824,5.837203161751015
B2C08,228,0.017561909,0.017235447,0.018728551,1.0242907,1.0246276,31.9853338105159,30.305573,35.421867,13.341188333333353,-0.1018557864136382,3.103747859920635,31.985333810515872,0.6959969896688736,33.001532855027214,-0.6929462781755217,93.11733636363635,78.13534757123416,6.328350358830414
B2C08,229,0.017402027,0.017235447,0.018728551,1.0237426,1.0241002,32.256683040918205,29.841433,35.499535,13.34190499999998,-0.1344806263365725,3.094321684231537,32.25668304091817,0.6985143674923684,33.31194717450635,-0.6990180557842469,93.06750909090908,88.84337594702045,6.617719270298569
B2C08,230,0.01716388,0.017235447,0.018728551,1.0247333,1.0249094,32.00624353897971,30.214951,34.078999,13.341173333333304,-0.0629900062928535,3.097365405582291,32.00624353897979,0.6996251180351696,32.44052566325091,-0.6960988254394833,93.15757272727274,104.793169129545,5.961851141708964
B2C08,231,0.01759422,0.017235447,0.018728551,1.0242147,1.0245216,31.50414784578084,29.500074,35.393677,13.34136833333323,-0.1291232069520764,3.0930385233753634,31.5041478457808,0.6928277004666594,32.72438799457379,-0.6899941553775826,93.11042727272726,75.97133220458856,6.609125287455404
B2C08,232,0.01740925,0.017235447,0.018728551,1.0242934,1.0245167,31.71522427447219,29.437765,34.012085,13.425631666666597,-0.0946451250963884,3.1026884734165066,31.71522427447217,0.6981796725589168,32.483832310850964,-0.6969487163879328,93.1175818181818,88.35961862000234,5.678746110012359
B2C08,233,0.017283885,0.017235447,0.018728551,1.024452,1.0248429,31.75085461074457,29.393499,35.651611,13.425754999999963,-0.1474286652010093,3.102728437983035,31.75085461074457,0.6922909043914909,32.6746298509483,-0.6870257704737366,93.13199999999998,96.75588572530796,6.087629510269242
B2C08,234,0.017805299,0.017235447,0.018728551,1.0241975,1.0243734,31.834982270772223,29.378349,34.599823,13.341163333333316,-0.1732509007425487,3.088733412512219,31.83498227077224,0.6951425315585954,32.52749133608144,-0.6921422566967789,93.10886363636364,61.83440671245943,6.091543244532091
B2C08,235,0.017357778,0.017235447,0.018728551,1.0246446,1.0249426,32.1393302221181,30.312025,35.88522,13.425946666666642,-0.132727479792255,3.0947675695407684,32.13933022211809,0.6975632566577639,33.37468241987546,-0.692793074770912,93.14950909090908,91.80693374339631,6.043896891572649
B2C08,236,0.017399568,0.017235447,0.018728551,1.0243795,1.0246351,32.52071480177518,29.331585,36.353359,13.42580000000004,-0.1617705178499732,3.0873141647929,32.52071480177516,0.6987995381617198,33.79695832781336,-0.6970990760994683,93.12540909090907,89.00806641734266,5.9825749312392125
B2C08,237,0.017120216,0.017235447,0.018728551,1.0249838,1.0251849,31.969395493396263,29.145119,35.287163,13.341476666666615,-0.1008246680466381,3.102214415849057,31.96939549339623,0.6944114859984075,32.76907398392621,-0.6946808899656011,93.18034545454545,107.71754680183032,5.787988904209173
B2C08,238,0.017561395,0.017235447,0.018728551,1.0240405,1.024246,31.71799503981048,29.33926,34.196739,13.341548333333412,-0.1411105619218959,3.107323006729858,31.71799503981043,0.697923508567652,32.61901115214836,-0.6950034159953657,93.0945909090909,78.16977250077692,5.593402877179133
B2C08,239,0.01738343,0.017235447,0.018728551,1.0243331,1.0246856,32.238558095890426,29.984955,36.542912,13.425533333333322,-0.0619108063525441,3.110787390117417,32.23855809589042,0.6944383821071114,33.41532783211645,-0.6940784028903362,93.1211909090909,90.08890204567147,5.941540162963164
B2C08,240,0.017648498,0.017235447,0.018728551,1.0238777,1.0241274,32.37776299605917,28.094151,36.636009,13.341133333333346,-0.2207900845916524,3.088466018423645,32.37776299605911,0.6968707295385582,33.82370636351843,-0.6975531191619622,93.07979090909087,72.33608643470261,6.251192338447123
B2C08,241,0.017343285,0.017235447,0.018728551,1.0244764,1.0246822,31.58507300557625,29.161135,35.130798,13.425721666666748,-0.1539163429321984,3.102133993401487,31.58507300557621,0.6945003624900017,32.9129079481169,-0.693616055521403,93.13421818181816,92.77759620227398,6.133682134773321
B2C08,242,0.017331537,0.017235447,0.018728551,1.0244058,1.0247151,32.54753641349809,30.605095,35.638176,13.34143499999991,-0.1053331122892327,3.1026736096958176,32.547536413498094,0.7003773923417287,33.584978930939904,-0.6909417325250377,93.1278,93.56441346349617,6.211842206639857
B2C08,243,0.017196603,0.017235447,0.018728551,1.0246511,1.0249088,32.62217637969923,31.114761,35.582306,13.425968333333246,-0.093639603405288,3.107678194736842,32.62217637969925,0.7012191451592096,33.57344756316012,-0.6995100420336362,93.1501,102.6015602396082,6.414176665983842
B2C08,244,0.017315021,0.017235447,0.018728551,1.0235754,1.0237459,31.810605567647062,28.885992,33.871326,13.425870000000092,-0.0888212198880216,3.097151205392157,31.81060556764706,0.6933441742201694,31.93684666819145,-0.691112352404927,93.05230909090908,94.67056547969874,5.7003123798817015
B2C08,245,0.017246945,0.017235447,0.018728551,1.024642,1.0250412,32.734685555341606,30.692955,36.742176,13.341303333333297,-0.1313671062405547,3.093744354282965,32.73468555534168,0.6995111688163915,34.05269612030084,-0.6970429244962963,93.14927272727272,99.22992638155154,5.627481364581046
B2C08,246,0.017274929,0.017235447,0.018728551,1.0243558,1.0244527,32.27720327351248,29.38368,34.291355,13.34183833333324,-0.1245024522794706,3.11090796621881,32.277203273512484,0.7010714551568826,32.96584047120302,-0.6996921734064433,93.12325454545454,97.35570998403324,5.554650349280391
B2C08,247,0.017136741,0.017235447,0.018728551,1.0242161,1.0244859,31.889919099150163,28.965612,34.861958,13.341316666666778,-0.079824707672753,3.106803350141643,31.88991909915014,0.6917672379439825,32.13080922872917,-0.6896620930888604,93.11055454545456,106.61079201448796,6.368818804249647
B2C08,248,0.017564081,0.017235447,0.018728551,1.0235164,1.0237856,31.77603161727184,29.510262,34.834961,13.341601666666731,-0.1583556702998217,3.086803945632973,31.77603161727184,0.6968401011362455,32.82246762135565,-0.6913668581827528,93.04694545454548,77.98987880281626,6.064794187727171
B2C08,249,0.017284473,0.017235447,0.018728551,1.0242441,1.0245632,32.2883958253359,30.860218,35.717655,13.42619666666651,-0.1455275517071891,3.102828369961612,32.288395825335904,0.6980003824812261,33.365523144223424,-0.6968106683058287,93.1131,96.716504677504,6.272266160028404
B2C08,250,0.0174179,0.017235447,0.018728551,1.0245426,1.0247396,32.6368290760346,30.053236,35.654518,13.341576666666516,-0.151819693558264,3.106270735226179,32.63682907603465,0.7024115588814788,33.79653425092403,-0.6967948152838319,93.14023636363636,87.78028858003198,6.230628550977678
B2C08,251,0.017762734,0.017235447,0.018728551,1.0235487,1.0237739,31.22208372934472,29.038519,34.899426,13.341243333333356,-0.1389916626493482,3.1113783153846155,31.222083729344728,0.6923192072648152,32.37818431598436,-0.6925672517818352,93.04988181818182,64.68517933111167,6.165999402324721
B2C08,252,0.017334854,0.017235447,0.018728551,1.0233065,1.0236126,32.3979281580517,30.76141,35.775986,13.425791666666676,-0.0817978175905746,3.091641221272366,32.39792815805169,0.698680569808444,33.47293253161831,-0.689693726212521,93.02786363636362,93.34225881117462,6.021382066009431
B2C08,253,0.017377138,0.017235447,0.018728551,1.0237256,1.0239537,32.80536522500003,29.942898,36.774441,13.341508333333332,-0.1571091329609793,3.0999979449038464,32.805365225,0.6990135718833955,34.16644924642693,-0.698618307196337,93.06596363636362,90.51030604700011,6.279636103468167
B2C08,254,0.01700644,0.017235447,0.018728551,1.0233626,1.0234786,31.79934510351563,28.709936,35.657341,13.426163333333534,-0.1035356696484113,3.0894518166015623,31.799345103515627,0.6916776037657544,32.09449133040848,-0.6899957815000712,93.03296363636365,115.33764560271756,6.244361193733282
B2C08,255,0.017679065,0.017235447,0.018728551,1.023302,1.0235933,31.67689008253356,29.517334,35.395451,13.3415383333333,-0.0763440156826732,3.106449115834933,31.67689008253359,0.6957601448073086,33.062082454823305,-0.7149186723454293,93.02745454545452,70.28887472004628,6.578600843690006
B2C08,256,0.017289745,0.017235447,0.018728551,1.0233516,1.0236168,32.03415040538027,29.933596,34.515846,13.341336666666514,-0.1479134760691852,3.1103013433209643,32.03415040538034,0.6988135490995039,32.85630676275628,-0.6968854194548353,93.03196363636364,96.36341473869216,5.641319740396519
B2C08,257,0.017359797,0.017235447,0.018728551,1.0237046,1.0239851,32.30511142775669,30.209141,37.709358,13.341386666666706,-0.0780923228732199,3.108581022243346,32.30511142775665,0.6941166154078574,33.549028355498585,-0.6936650917613292,93.06405454545454,91.67171208435587,6.06961311982954
B2C08,258,0.017397907,0.017235447,0.018728551,1.0236312,1.0238551,31.35298167555148,28.40683,35.217209,13.34117166666668,-0.1032094789462399,3.125106390441177,31.352981675551465,0.6915550089575596,32.565734376687736,-0.6930293343059184,93.05738181818182,89.11931117993122,6.419824417982686
B2C08,259,0.017549094,0.017235447,0.018728551,1.0232823,1.023506,31.97338608187136,28.692606,34.851837,13.341411666666682,-0.1854426175656566,3.098162330311891,31.973386081871347,0.696363869379388,32.905715117662474,-0.6970858652261783,93.02566363636365,78.99362669981458,6.077127285581815
B2C08,260,0.017074242,0.017235447,0.018728551,1.0234152,1.0236294,31.518192132530192,28.904526,34.523914,13.42597333333324,-0.1421944925592272,3.108749833364226,31.51819213253012,0.6930938598075963,31.7975670890344,-0.6908857035791782,93.03774545454544,110.79663573334484,6.016793774117758
B2C08,261,0.01785841,0.017235447,0.018728551,1.0231793,1.0234827,31.680934572769942,29.767996,34.900604,13.34186499999996,-0.1412397181502434,3.1051423089201875,31.68093457276996,0.6926329743467771,32.49575108586379,-0.6926460226925527,93.0163,58.27732026704092,6.193202666288346
B2C08,262,0.017451826,0.017235447,0.018728551,1.0230707,1.023388,32.08802798736637,30.546854,35.269245,13.341331666666765,-0.168609801140401,3.099786643926142,32.08802798736638,0.6993880878861352,33.35304588655968,-0.6947290686871872,93.00642727272728,85.5081092810682,6.146921511088128
B2C08,263,0.017442849,0.017235447,0.018728551,1.0236137,1.0238773,32.44680875023295,30.322819,36.089809,13.34144833333315,-0.1390277332424536,3.11427184501398,32.44680875023299,0.6992653819417578,33.785966993023884,-0.7150752445605021,93.0557909090909,86.10934000578666,5.662552483011833
B2C08,264,0.017272802,0.017235447,0.018728551,1.0233731,1.0235738,32.19114213854844,30.199348,35.656628,13.341379999999964,-0.0787423178735651,3.107068703204524,32.191142138548535,0.6933823604588768,33.03670543184824,-0.6932627818754227,93.03391818181817,97.49816489675204,6.703950973209916
B2C08,265,0.017490324,0.017235447,0.018728551,1.0227761,1.0229841,31.841469683957847,29.761566,34.922539,13.42569333333328,-0.1365737996954852,3.098253051104708,31.841469683957737,0.6968039514900515,32.92252282270038,-0.6942550914748665,92.97964545454543,82.9297222430587,5.751592218425698
B2C08,266,0.017319163,0.017235447,0.018728551,1.0231405,1.0234672,32.54988124248116,30.728653,36.150993,13.425778333333437,-0.1073391000386276,3.0928638385338343,32.549881242481206,0.6951337320369998,33.44971326272975,-0.6951723612460075,93.01277272727272,94.39315680622396,6.139593759075794
B2C08,267,0.01728525,0.017235447,0.018728551,1.0229446,1.0232198,32.900432932932944,29.338083,36.773743,13.341688333333392,-0.158067884496422,3.096958412312312,32.90043293293294,0.7008901397671824,34.34067101342461,-0.700241723339269,92.99496363636362,96.66446543576352,6.451776978800325
B2C08,268,0.017315006,0.017235447,0.018728551,1.0225012,1.0226631,31.438705891996133,28.946411,34.417534,13.425764999999956,-0.1838751381925835,3.094092768852459,31.438705891996143,0.6935445854869673,32.339923487278895,-0.6932025721762608,92.95465454545456,94.6715700982651,5.858302477043363
B2C08,269,0.017417805,0.017235447,0.018728551,1.0232702,1.0235773,32.62168994864344,30.891932,36.788025,13.42580666666666,-0.2102574680497008,3.1071524816860467,32.62168994864341,0.6980286445170205,34.02750688864755,-0.7018317210368831,93.02456363636364,87.7866511642859,6.374896220693814
B2C08,270,0.017480893,0.017235447,0.018728551,1.0229638,1.0231858,32.66626165939284,29.907433,36.4813,13.425964999999756,-0.1550640346473668,3.1151822443074004,32.66626165939279,0.7019825152722694,34.31173966110521,-0.6953130347819763,92.99670909090908,83.56135942305426,6.549491128543662
B2C08,271,0.016910627,0.017235447,0.018728551,1.0224117,1.0225279,31.78869785477584,28.408819,35.481445,13.341300000000048,-0.126872400953819,3.092346475925926,31.788697854775823,0.6927847833161118,32.0116136376484,-0.6895235720426168,92.94651818181818,121.75468018302811,6.022913700489031
B2C08,272,0.017555896,0.017235447,0.018728551,1.0223167,1.0226554,32.16964132814029,29.834234,36.137375,13.341158333333444,-0.1478360632353721,3.095453638364167,32.169641328140216,0.6963041538749993,33.65299461804302,-0.6939246887526558,92.9378818181818,78.53806566722741,5.9059873728308006
B2C08,273,0.017158419,0.017235447,0.018728551,1.0225537,1.0227031,32.382845670634914,29.810703,34.523006,13.341456666666394,-0.1558033688389252,3.090288841269841,32.38284567063492,0.701451332119738,33.193645928735044,-0.698084333523516,92.95942727272728,105.15891726229384,5.78906104517257
B2C08,274,0.017000599,0.017235447,0.018728551,1.0229728,1.023144,32.00574469646181,29.077698,34.996803,13.341903333333418,-0.0792488936701116,3.10527302132216,32.005744696461825,0.6944882245900592,32.37538490611336,-0.689006622649986,92.99752727272728,115.72884407248254,6.399288307837503
B2C08,275,0.017620305,0.017235447,0.018728551,1.022591,1.022886,31.71417218388628,29.671347,34.827942,13.42604833333365,-0.0898130504098404,3.1196673200947864,31.71417218388626,0.6968326762150301,32.972142546888904,-0.6960439205200555,92.96281818181818,74.22430051757956,5.830325158205118
B2C08,276,0.017471898,0.017235447,0.018728551,1.0227966,1.023042,32.05736062381854,29.849533,36.131088,13.341718333333365,-0.0965966415056023,3.115906268431002,32.057360623818525,0.6942202014342687,33.38295034610932,-0.694090927702096,92.98150909090909,84.16379569005248,5.726787765220358
B2C08,277,0.017381137,0.017235447,0.018728551,1.0225238,1.0226864,31.683706033707896,28.708269,33.895275,13.425899999999578,-0.1231425248615169,3.1017957418539326,31.683706033707864,0.6967468549011299,32.35972829273122,-0.696424486724785,92.9567090909091,90.24247473719174,5.6232503722355975
B2C08,278,0.017617956,0.017235447,0.018728551,1.0212867,1.0216001,31.555959478733847,29.383339,35.264709,13.34141000000042,-0.1042082837440608,3.0800727977250246,31.55595947873393,0.6898918100644231,32.651579857965714,-0.69159772892482,92.84424545454546,74.38162378508129,6.342100914344087
B2C08,279,0.01735926,0.017235447,0.018728551,1.0222566,1.0224839,31.786027302529213,30.168528,34.46463,13.341481666666612,-0.1397193834951715,3.1041874008754866,31.786027302529185,0.6959634470861477,32.63265000273593,-0.6921048748795303,92.93241818181816,91.70767742903372,5.600897090208883
B2C08,280,0.017486205,0.017235447,0.018728551,1.022114,1.0224649,32.7162808503469,31.517076,35.968594,13.42646666666648,-0.0822216776238807,3.0932468020812687,32.716280850346884,0.6972907036304511,33.606167062809384,-0.6957844204482414,92.91945454545454,83.20559050139839,5.832027815512145
B2C08,281,0.017638408,0.017235447,0.018728551,1.0225482,1.0227383,32.226220046800314,28.654284,36.279408,13.341395000000194,-0.0933346452661804,3.110244143935053,32.226220046800385,0.6925799274143167,33.37482895023421,-0.6960291529141079,92.95892727272724,73.01185985704943,6.391208315008278
B2C08,282,0.017568646,0.017235447,0.018728551,1.0225028,1.0226715,31.838282143790853,29.789648,35.233009,13.426106666666843,-0.1803897391583992,3.119168456582633,31.838282143790845,0.695800180653837,33.06933562392068,-0.69893081847534,92.9548,77.6841398857682,6.186753784925068
B2C08,283,0.017353766,0.017235447,0.018728551,1.0224271,1.0226378,32.26613721027598,30.133661,35.409897,13.341423333333417,-0.1352890172366552,3.1040254021883924,32.26613721027592,0.6962165800778316,33.11827164013074,-0.6917776074416309,92.94791818181818,92.07563572262892,5.601965548305873
B2C08,284,0.01750874,0.017235447,0.018728551,1.0222234,1.0225648,32.70179687307695,29.68549,36.957207,13.425708333333024,-0.1149453624629284,3.0951369913461537,32.70179687307692,0.6948681491192928,34.069667138514795,-0.6925993272929295,92.9294,81.69631854177621,6.466739307615498
B2C08,285,0.017487239,0.017235447,0.018728551,1.0216409,1.0217556,31.361046082612813,28.892719,34.66436,13.341346666666505,-0.1518343878208106,3.0912660454370795,31.36104608261288,0.6902807833315225,32.19360754263977,-0.6899184415730825,92.87644545454545,83.1363387948863,5.926034544121141
B2C08,286,0.017474392,0.017235447,0.018728551,1.0222181,1.0224646,32.09836307217478,30.168533,35.33522,13.34157166666652,-0.143250557751213,3.1051144092117755,32.098363072174735,0.6941133929476792,33.009016363858834,-0.6928012880736102,92.92891818181816,83.99676110974201,6.3783329643549225
B2C08,287,0.017383153,0.017235447,0.018728551,1.0219219,1.0221754,32.16465440940261,30.228138,34.992134,13.341888333333191,-0.0747044542942659,3.105165791087169,32.16465440940255,0.6979585983280289,33.194156667723526,-0.6894006234516286,92.9019909090909,90.10745400186472,6.169168711584463
B2C08,288,0.017278112,0.017235447,0.018728551,1.0214611,1.0216383,31.65465321743291,29.217091,33.94989,13.425874999999843,-0.0963338729039622,3.112367013984674,31.65465321743295,0.6916743270581904,32.16223032556756,-0.6812068138444572,92.8601,97.1425299242383,6.324914037964929
B2C08,289,0.017651079,0.017235447,0.018728551,1.0219865,1.0223098,31.90737780174083,29.72925,35.609226,13.42637166666682,-0.1039425053220857,3.115555748549323,31.907377801740807,0.6960230624317314,33.33669220395225,-0.6981601419065026,92.90786363636362,72.1632250667067,6.603856647376027
B2C08,290,0.017230246,0.017235447,0.018728551,1.0214485,1.0217149,32.0364438005837,29.882244,34.180023,13.341409999999936,-0.1669198117074638,3.080341854377432,32.036443800583655,0.6979202679189666,32.69473958466999,-0.6913380450898063,92.85895454545454,100.34833474426428,5.5516233520577325
B2C08,291,0.017271809,0.017235447,0.018728551,1.022102,1.0222703,32.008805328037404,29.560743,34.320683,13.425951666666757,-0.1129220710092948,3.09645892093458,32.00880532803738,0.6895451628283054,32.19091391497789,-0.6888589354461911,92.91836363636364,97.5646706458493,6.155848918812938
B2C08,292,0.017512592,0.017235447,0.018728551,1.0218866,1.0221593,31.89469776122253,30.113941,35.272003,13.34143166666666,-0.133532636806139,3.1101835755491885,31.89469776122253,0.6952321848624073,33.06062012105392,-0.6860407879772377,92.8987818181818,81.43833249391874,6.231812113108781
B2C08,293,0.017179234,0.017235447,0.018728551,1.0221367,1.0222913,32.738526564077695,30.591032,35.933498,13.426694999999988,-0.2237278858166463,3.10086992,32.73852656407767,0.6988185000590108,33.80251726490631,-0.697453768596349,92.92151818181816,103.76484156495458,6.57568850470712
B2C08,294,0.017168868,0.017235447,0.018728551,1.0213608,1.0216177,32.68735028023599,30.486124,35.207024,13.341351666666744,-0.1408326797365961,3.09217533294002,32.68735028023599,0.7012361473371608,33.67412004756084,-0.6984601966124694,92.85098181818182,104.45909996892384,6.249736748771066
B2C08,295,0.017744264,0.017235447,0.018728551,1.0215344,1.0217296,31.62598143352601,28.568649,35.487183,13.4261983333335,-0.1046438441786214,3.1158742464354527,31.62598143352601,0.6913758794536072,32.84680303518799,-0.6944833758565151,92.86676363636364,65.92219965923347,6.539094588605568
B2C08,296,0.017154928,0.017235447,0.018728551,1.0211632,1.0213928,32.18537922583824,30.017277,34.178848,13.341495000000092,-0.0996038337876819,3.0942536079881657,32.18537922583827,0.697774323721055,32.741248554254035,-0.6925585108725599,92.83301818181818,105.39272548998603,5.2937550591208735
B2C08,297,0.017409496,0.017235447,0.018728551,1.0221946,1.0226138,32.594287885687706,29.537985,37.595715,13.425768333333448,-0.1488543564656438,3.10834637295539,32.594287885687734,0.69044237415861,33.85628285051396,-0.6934234904192718,92.9267818181818,88.34314287551308,6.023118363328582
B2C08,298,0.01756556,0.017235447,0.018728551,1.0212371,1.0212605,31.73591353603164,28.135027,34.044945,13.42585333333312,-0.1356310334381148,3.0835500690029614,31.73591353603159,0.6886537463302354,31.81112930289427,-0.6953471205539726,92.83973636363636,77.89082341216685,6.2882239566155045
B2C08,299,0.017383149,0.017235447,0.018728551,1.0212533,1.0215992,32.06438167944927,29.943071,35.232407,13.425781666666444,-0.1734584454679989,3.1015765605703054,32.06438167944936,0.6967956775121806,33.28329853832171,-0.6954248930515035,92.84120909090908,90.10772190014896,5.916767545749043
B2C08,300,0.01740081,0.017235447,0.018728551,1.021632,1.0219711,32.68461829690521,30.027124,37.02,13.426069999999893,-0.1536277024486197,3.10031665270793,32.68461829690523,0.697319032313421,34.287590741262,-0.696232274645858,92.87563636363636,88.92488400004297,6.048085767037183
B2C08,301,0.017101863,0.017235447,0.018728551,1.0210557,1.0211543,32.215044993236695,28.721708,34.939079,13.341343333333011,-0.1312955967651035,3.113914171497585,32.21504499323672,0.701037862848038,32.990851242876936,-0.6996268373994008,92.82324545454544,108.94673110513418,6.179403988325323
B2C08,302,0.017408725,0.017235447,0.018728551,1.0204666,1.0207189,31.361119075525743,29.208683,34.957069,13.425781666666444,-0.1266434452229184,3.1102118582217977,31.361119075525814,0.6891455408349414,32.371356335571065,-0.691425645571665,92.76969090909093,88.39478026982721,6.111846708745679
B2C08,303,0.01747177,0.017235447,0.018728551,1.0214285,1.0216668,32.160522037218456,29.572338,35.760891,13.341274999999827,-0.1377062059817293,3.104957537512243,32.16052203721841,0.6943137823593277,33.39493708214836,-0.6944183424807397,92.85713636363636,84.17236843515252,6.626318459379926
B2C08,304,0.017189894,0.017235447,0.018728551,1.0212517,1.0213025,31.70679270895525,29.411236,34.229694,13.42563999999984,-0.1215727276627289,3.114054620988806,31.706792708955224,0.6930217168364827,31.92689824398193,-0.6853074591148293,92.84106363636364,103.05089263708358,5.6921153932348
B2C08,305,0.017630609,0.017235447,0.018728551,1.0207388,1.0210115,31.660003690384634,29.487717,34.957611,13.425849999999627,-0.1418385957901574,3.0951675433653847,31.660003690384613,0.688999938755077,32.50544233096301,-0.690679184248928,92.79443636363636,73.53419453701832,6.47592867629066
B2C08,306,0.017449703,0.017235447,0.018728551,1.020365,1.0206294,31.752032178015625,29.997494,34.532303,13.426280000000649,-0.170952947086002,3.087859110992218,31.75203217801556,0.6958553793832922,32.79022741991711,-0.6953955024596516,92.76045454545454,85.65029629550254,5.968623964854696
B2C08,307,0.017373985,0.017235447,0.018728551,1.020893,1.0211955,32.21334717963498,30.242933,36.019657,13.341201666666894,-0.0987356596496813,3.1012495512007687,32.213347179634965,0.6942143450504352,33.3735692905817,-0.6953410986945305,92.80845454545454,90.72147686966208,5.68749465347043
B2C08,308,0.01761969,0.017235447,0.018728551,1.0210353,1.0211813,31.87899901937984,28.887161,34.474453,13.341723333334084,-0.1095065075861087,3.107721078972868,31.878999019379847,0.6885231681284297,32.112053293935624,-0.6897628308862516,92.82139090909092,74.26548987880284,6.478258335168007
B2C08,309,0.017517872,0.017235447,0.018728551,1.020458,1.0207127,31.61060622886989,29.37896,34.720974,13.425838333333378,-0.1798767970238106,3.105732795156695,31.61060622886989,0.6939324904270052,32.71653746927698,-0.7027804115203491,92.76890909090908,81.08470675853793,5.9646913027414925
B2C08,310,0.017304387,0.017235447,0.018728551,1.0208399,1.0210477,32.32055696676165,30.824934,35.47538,13.341779999999565,-0.1078134881125096,3.1092361020892687,32.32055696676164,0.6935851259989028,33.12815716844658,-0.691599677981435,92.80362727272728,95.38277306872126,5.552729703620623
B2C08,311,0.017603418,0.017235447,0.018728551,1.0208722,1.0211813,32.713153461918886,28.961943,37.868889,13.426266666666685,-0.1106137699353207,3.0943690569732936,32.71315346191889,0.6932400070090888,34.506275233458155,-0.6948712622460869,92.80656363636362,75.35530009965827,6.499839588675582
B2C08,312,0.017401213,0.017235447,0.018728551,1.019361,1.0194792,31.520792822947648,28.393562,34.698692,13.425948333333752,-0.1164342163106377,3.0961754861523247,31.52079282294758,0.6893363005452121,32.345917719312666,-0.6928151387712208,92.6691818181818,88.89789324789177,5.860494898961431
B2C08,313,0.0,0.017235447,0.018728551,1.0006764,1.0163956,32.121089835877946,29.22262,36.151802,13.341520000000797,-0.1643343924749654,3.069853532919847,32.121089835877854,0.686502450501712,33.28401678744595,-0.6880817740269629,90.9705818181818,1254.3366704529635,6.163316404975979
B2C08,314,0.017678242,0.017235447,0.018728551,1.0152488,1.0176576,32.445162591133084,28.200556,36.729595,13.341566666666768,-0.137321948801836,3.0839986587192123,32.44516259113301,0.69240934631845,34.0368516504262,-0.7026047002935385,92.29534545454544,70.34399479205737,6.177589092682646
B2C08,315,0.01697031,0.017235447,0.018728551,1.0165647,1.0175822,31.564025349477674,28.223022,35.380756,13.341570000000258,-0.2015042054723041,3.0834129576448244,31.56402534947768,0.6950168584971964,32.0927958513492,-0.6909246507549284,92.41497272727273,117.75743685637453,6.191861780389313
B2C08,316,0.017468274,0.017235447,0.018728551,1.0176438,1.0185145,31.56729232233021,29.545662,35.006039,13.341353333333974,-0.1899198514196912,3.0877301735922327,31.567292322330097,0.6901424865977298,32.76052163457463,-0.6896670321063538,92.51307272727271,84.40651153570025,6.340117573652337
B2C08,317,0.017347589,0.017235447,0.018728551,1.018171,1.0186654,32.13771755258124,30.716206,34.712143,13.341330000000502,-0.1010635541211801,3.0923227441682606,32.137717552581265,0.6950971587140551,32.909944265277915,-0.6904722409823723,92.56099999999998,92.48933764828176,5.691857142912012
B2C08,318,0.017606836,0.017235447,0.018728551,1.0184007,1.0188682,32.49441317237999,30.022112,36.990509,13.3415616666675,-0.1346087010033567,3.084003859059745,32.49441317238002,0.6924795617471282,33.911918642473495,-0.7480615392099454,92.5818818181818,75.12638101565598,6.248425806429475
B2C08,319,0.017388161,0.017235447,0.018728551,1.0188364,1.0190433,31.455055582640853,28.585096,34.804462,13.425625000000585,-0.1316075972561401,3.1024724234533703,31.45505558264081,0.6877111206178108,32.150027805086864,-0.6863284927037705,92.62149090909092,89.77204534982168,6.658612613427352
B2C08,320,0.017556524,0.017235447,0.018728551,1.0183086,1.0186572,31.84409050625609,29.021597,34.972847,13.341245000000344,-0.0971594360513168,3.09862086641001,31.844090506256023,0.6949009332061842,33.092472341357585,-0.6938786788636103,92.57350909090908,78.49600563657991,5.960116524291367
B2C08,321,0.017096484,0.017235447,0.018728551,1.0188473,1.0191753,31.996193719769725,29.46653,35.101112,13.341343333333498,-0.0958840243065127,3.101174584165067,31.996193719769675,0.6891774588121897,32.40831527395427,-0.6828073476462545,92.6224818181818,109.30698732305336,5.853745316132018
B2C08,322,0.0178922,0.017235447,0.018728551,1.0187548,1.0189898,31.94671573140098,28.046124,35.578426,13.341193333333164,-0.1622883932249759,3.1025446238647345,31.94671573140097,0.6862366098633366,32.5551632010313,-0.684744679099495,92.61407272727271,56.01424950974613,6.001522628730115
B2C08,323,0.017462039,0.017235447,0.018728551,1.0187566,1.0190653,31.86126464862292,30.230648,35.267365,13.425910000000536,-0.0933083825022965,3.104721607977208,31.86126464862297,0.6912598668712157,32.92405275049132,-0.6915917884633496,92.61423636363637,84.82409798647663,6.231518011333696
